33586,艾玛事件监测装置蓝图,Amarr Encounter Surveillance System Blueprint,
33588,移动式诱捕装置蓝图,Mobile Decoy Unit Blueprint,
33590,移动式扫描抑制装置蓝图,Mobile Scan Inhibitor Blueprint,
33592,移动式微型跳跃装置蓝图,Mobile Micro Jump Unit Blueprint,
33596,加达里事件监测装置蓝图,Caldari Encounter Surveillance System Blueprint,
33609,盖伦特事件监测装置蓝图,Gallente Encounter Surveillance System Blueprint,
33611,米玛塔尔事件监测装置蓝图,Minmatar Encounter Surveillance System Blueprint,
33624,地狱天使级塔什蒙贡版蓝图,Abaddon Tash-Murkon Edition Blueprint,
33626,地狱天使级卡多尔版蓝图,Abaddon Kador Edition Blueprint,
33628,鹏鲲级纳基维版蓝图,Rokh Nugoeihuvi Edition Blueprint,
33630,鹏鲲级维克米集团版蓝图,Rokh Wiyrkomi Edition Blueprint,
33632,死亡漩涡级内凡达版蓝图,Maelstrom Nefantar Edition Blueprint,
33634,死亡漩涡级克鲁夏版蓝图,Maelstrom Krusual Edition Blueprint,
33636,亥伯龙神级埃拉斯多集团版蓝图,Hyperion Aliastra Edition Blueprint,
33638,亥伯龙神级短途物流版蓝图,Hyperion Inner Zone Shipping Edition Blueprint,
33640,启示级卡多尔版蓝图,Omen Kador Edition Blueprint,
33642,启示级塔什蒙贡版蓝图,Omen Tash-Murkon Edition Blueprint,
33644,狞獾级纳基维版蓝图,Caracal Nugoeihuvi Edition Blueprint,
33646,狞獾级维克米集团版蓝图,Caracal Wiyrkomi Edition Blueprint,
33648,刺客级内凡达版蓝图,Stabber Nefantar Edition Blueprint,
33650,刺客级克鲁夏版蓝图,Stabber Krusual Edition Blueprint,
33652,托勒克斯级埃拉斯多集团版蓝图,Thorax Aliastra Edition Blueprint,
33654,托勒克斯级短途物流版蓝图,Thorax Inner Zone Shipping Edition Blueprint,
33656,惩罚者级卡多尔版蓝图,Punisher Kador Edition Blueprint,
33658,惩罚者级塔什蒙贡版蓝图,Punisher Tash-Murkon Edition Blueprint,
33660,小鹰级纳基维版蓝图,Merlin Nugoeihuvi Edition Blueprint,
33662,小鹰级维克米集团版蓝图,Merlin Wiyrkomi Edition Blueprint,
33664,裂谷级内凡达版蓝图,Rifter Nefantar Edition Blueprint,
33666,裂谷级克鲁夏版蓝图,Rifter Krusual Edition Blueprint,
33668,因卡萨斯级埃拉斯多集团版蓝图,Incursus Aliastra Edition Blueprint,
33670,因卡萨斯级短途物流版蓝图,Incursus Inner Zone Shipping Edition Blueprint,
33672,重型船体维护机器人蓝图 I,Heavy Hull Maintenance Bot I Blueprint,
33686,逆戟鲸级ORE开发版蓝图,Orca ORE Development Edition Blueprint,
33688,长须鲸级ORE开发版蓝图,Rorqual ORE Development Edition Blueprint,
33690,伊特龙级短途物流版蓝图,Iteron Inner Zone Shipping Edition Blueprint,
33692,狐鼬级维克米集团版蓝图,Tayra Wiyrkomi Edition Blueprint,
33694,猛犸级内凡达版蓝图,Mammoth Nefantar Edition Blueprint,
33696,恩赐者级塔什蒙贡版蓝图,Bestower Tash-Murkon Edition Blueprint,
33705,中型船体维护机器人蓝图 I,Medium Hull Maintenance Bot I Blueprint,
33707,轻型船体维护机器人蓝图 I,Light Hull Maintenance Bot I Blueprint,
33823,全方位索敌增强器蓝图 I,Omnidirectional Tracking Enhancer I Blueprint,
33870,布鲁提克斯级天蛇版蓝图,Brutix Serpentis Edition Blueprint,
33872,飓风级图克尔部族版蓝图,Cyclone Thukker Tribe Edition Blueprint,
33874,猛鲑级古斯塔斯版蓝图,Ferox Guristas Edition Blueprint,
33876,先知级血袭者版蓝图,Prophecy Blood Raiders Edition Blueprint,
33878,促进级天蛇版蓝图,Catalyst Serpentis Edition Blueprint,
33880,强制者级血袭者版蓝图,Coercer Blood Raiders Edition Blueprint,
33882,海燕级古斯塔斯版蓝图,Cormorant Guristas Edition Blueprint,
33884,长尾鲛级图克尔部族版蓝图,Thrasher Thukker Tribe Edition Blueprint,
33891,小型横贯舱壁蓝图 I,Small Transverse Bulkhead I Blueprint,
33895,中型横贯舱壁蓝图 I,Medium Transverse Bulkhead I Blueprint,
33899,大型横贯舱壁蓝图 I,Large Transverse Bulkhead I Blueprint,
33903,旗舰级横贯舱壁蓝图 I,Capital Transverse Bulkhead I Blueprint,
33916,中型微型跳跃引擎蓝图,Medium Micro Jump Drive Blueprint,
33982,限量型超空间加速装置蓝图,Limited Hyperspatial Accelerator Blueprint,
34119,万王宝座级酷菲版蓝图,Megathron Quafe Edition Blueprint,
34121,Mobile Competitive Vault Blueprint,Mobile Competitive Vault Blueprint,
34123,限量型跳跃引擎节能装置蓝图,Limited Jump Drive Economizer Blueprint,
34214,灾难级血袭者版蓝图,Apocalypse Blood Raider Edition Blueprint,
34216,灾难级卡多尔版蓝图,Apocalypse Kador Edition Blueprint,
34218,灾难级塔什蒙贡版蓝图,Apocalypse Tash-Murkon Edition Blueprint,
34226,乌鸦级古斯塔斯版蓝图,Raven Guristas Edition Blueprint,
34228,乌鸦级卡拉吉塔集团版蓝图,Raven Kaalakiota Edition Blueprint,
34230,乌鸦级纳基维版蓝图,Raven Nugoeihuvi Edition Blueprint,
34238,万王宝座级警察版蓝图,Megathron Police Edition Blueprint,
34240,万王宝座级短途物流版蓝图,Megathron Inner Zone Shipping Edition Blueprint,
34248,狂暴级司法局版蓝图,Tempest Justice Edition Blueprint,
34250,狂暴级克鲁夏版蓝图,Tempest Krusual Edition Blueprint,
34252,狂暴级内凡达版蓝图,Tempest Nefantar Edition Blueprint,
34267,小型希格斯粒子锚 I蓝图,Small Higgs Anchor I Blueprint,
34269,中型希格斯粒子锚 I蓝图,Medium Higgs Anchor I Blueprint,
34307,大型希格斯粒子锚 I蓝图,Large Higgs Anchor I Blueprint,
34309,旗舰级希格斯粒子锚 I蓝图,Capital Higgs Anchor I Blueprint,
34329,弓头鲸级蓝图,Bowhead Blueprint,
34340,莫洛级星际捷运版蓝图,Moros Interbus Edition Blueprint,
34342,纳迦法级司法局版蓝图,Naglfar Justice Edition Blueprint,
34344,凤凰级维克米集团版蓝图,Phoenix Wiyrkomi Edition Blueprint,
34346,神示级萨拉姆版蓝图,Revelation Sarum Edition Blueprint,
34397,自组装式纳米晶格蓝图,Self-Assembling Nanolattice Blueprint,
34442,多米尼克斯级酷菲版蓝图,Dominix Quafe Edition Blueprint,
34444,特里斯坦级酷菲版蓝图,Tristan Quafe Edition Blueprint,
34446,狂怒者级酷菲版蓝图,Vexor Quafe Edition Blueprint,
34497,议会外交穿梭机蓝图,Council Diplomatic Shuttle Blueprint,
34594,侵噬链接 I 蓝图,Entosis Link I Blueprint,
34841,诱捕阵列2 蓝图,Entrapment Array 2 Blueprint,
34842,诱捕阵列3 蓝图,Entrapment Array 3 Blueprint,
34843,诱捕阵列4 蓝图,Entrapment Array 4 Blueprint,
34844,诱捕阵列5 蓝图,Entrapment Array 5 Blueprint,
34845,海盗监测阵列1 蓝图,Pirate Detection Array 1 Blueprint,
34846,海盗监测阵列2 蓝图,Pirate Detection Array 2 Blueprint,
34847,海盗监测阵列3 蓝图,Pirate Detection Array 3 Blueprint,
34848,海盗监测阵列4 蓝图,Pirate Detection Array 4 Blueprint,
34849,海盗监测阵列5 蓝图,Pirate Detection Array 5 Blueprint,
34850,量子通量发生器1 蓝图,Quantum Flux Generator 1 Blueprint,
34851,量子通量发生器2 蓝图,Quantum Flux Generator 2 Blueprint,
34852,量子通量发生器3 蓝图,Quantum Flux Generator 3 Blueprint,
34853,量子通量发生器4 蓝图,Quantum Flux Generator 4 Blueprint,
34854,量子通量发生器5 蓝图,Quantum Flux Generator 5 Blueprint,
34855,矿石勘探阵列1 蓝图,Ore Prospecting Array 1 Blueprint,
34856,矿石勘探阵列2 蓝图,Ore Prospecting Array 2 Blueprint,
34857,矿石勘探阵列3 蓝图,Ore Prospecting Array 3 Blueprint,
34858,矿石勘探阵列4 蓝图,Ore Prospecting Array 4 Blueprint,
34859,矿石勘探阵列5 蓝图,Ore Prospecting Array 5 Blueprint,
34860,勘探网络1 蓝图,Survey Networks 1 Blueprint,
34861,勘探网络2 蓝图,Survey Networks 2 Blueprint,
34862,勘探网络3 蓝图,Survey Networks 3 Blueprint,
34863,勘探网络4 蓝图,Survey Networks 4 Blueprint,
34864,勘探网络5 蓝图,Survey Networks 5 Blueprint,
34865,高级后勤网络蓝图,Advanced Logistics Network Blueprint,
34866,诱导力场导航系统蓝图,Cynosural Navigation Blueprint,
34867,诱导力场压制系统蓝图,Cynosural Suppression Blueprint,
34868,超级旗舰建造设施蓝图,Supercapital Construction Facilities Blueprint,
34869,诱捕阵列1 蓝图,Entrapment Array 1 Blueprint,
35772,导弹制导增强器蓝图 I,Missile Guidance Enhancer I Blueprint,
35791,导弹制导计算机蓝图 I,Missile Guidance Computer I Blueprint,
35796,导弹射程脚本蓝图,Missile Range Script Blueprint,
35797,导弹精确打击脚本蓝图,Missile Precision Script Blueprint,
36949,合并元素蓝图,Coalesced Element Blueprint,
36953,建筑磁力感应器蓝图,Structure Electromagnetic Sensor Blueprint,
36954,建筑加速线圈蓝图,Structure Acceleration Coils Blueprint,
36955,建筑宣传节点蓝图,Structure Advertisement Nexus Blueprint,
36960,明灯诱导信标蓝图,Pharolux Cyno Beacon Blueprint,
36961,安塞波跳跃星门蓝图,Ansiblex Jump Gate Blueprint,
36962,中型行政中心蓝图,Medium Administration Hub Blueprint,
36963,大型行政中心蓝图,Large Administration Hub Blueprint,
36964,超大型行政中心蓝图,X-Large Administration Hub Blueprint,
36965,昇威纪念碑AM蓝图,Upwell Monument AM Blueprint,
36966,空堡蓝图,Astrahus Blueprint,
36967,铁壁蓝图,Fortizar Blueprint,
36968,星城蓝图,Keepstar Blueprint,
36971,莱塔卢蓝图,Raitaru Blueprint,
36972,阿兹贝尔蓝图,Azbel Blueprint,
36973,索迪约蓝图,Sotiyo Blueprint,
36974,中型实验室蓝图,Medium Laboratory Blueprint,
36975,大型实验室蓝图,Large Laboratory Blueprint,
36976,超大型实验室蓝图,X-Large Laboratory Blueprint,
36977,阿塔诺蓝图,Athanor Blueprint,
36978,塔塔拉蓝图,Tatara Blueprint,
36979,超大型钻探平台蓝图,X-Large Drilling Platform Blueprint,
36980,中型瞭望阵列蓝图,Medium Observatory Array Blueprint,
36981,大型瞭望阵列蓝图,Large Observatory Array Blueprint,
37011,建筑旗舰组装阵列蓝图,Structure Capital Assembly Array Blueprint,
37012,建筑组件装配阵列蓝图,Structure Component Assembly Array Blueprint,
37014,建筑装备组装阵列蓝图,Structure Equipment Assembly Array Blueprint,
37015,建筑舰船组装阵列蓝图,Structure Ship Assembly Array Blueprint,
37069,建筑发明实验室蓝图,Structure Invention Laboratory Blueprint,
37074,建筑拷贝实验室蓝图,Structure Copy Laboratory Blueprint,
37076,建筑诱导力场发生阵列蓝图,Structure Cynosural Generator Array Blueprint,
37077,建筑星门连接器蓝图,Structure Stargate Connector Blueprint,
37078,建筑跃迁加速蓝图,Structure Warp Accelerant Blueprint,
37084,索敌增强器蓝图,Tracking Enhancer Blueprint,
37140,建筑纪念碑蓝图,Structure Monument Blueprint,
37287,中型一级科技小型舰船制造蓝图 I,Medium Tech I Small Ship Manufacturing I Blueprint,
37312,中型一级科技中型舰船制造蓝图 I,Medium Tech I Medium Ship Manufacturing I Blueprint,
37315,中型一级科技大型舰船制造蓝图 I,Medium Tech I Large Ship Manufacturing I Blueprint,
37317,中型二级科技小型舰船制造蓝图 I,Medium Tech II Small Ship Manufacturing I Blueprint,
37319,中型二级科技中型舰船制造蓝图 I,Medium Tech II Medium Ship Manufacturing I Blueprint,
37321,中型二级科技大型舰船制造蓝图 I,Medium Tech II Large Ship Manufacturing I Blueprint,
37323,中型无人机制造蓝图 I,Medium Drone Manufacturing I Blueprint,
37325,中型消费品制造蓝图 I,Medium Consumable Manufacturing I Blueprint,
37327,中型装备制造蓝图 I,Medium Module Manufacturing I Blueprint,
37336,大型一级科技旗舰组件制造蓝图 I,Large Tech I Capital Component Manufacturing I Blueprint,
37398,中型办公室数量蓝图 I,Medium Office Number I Blueprint,
37399,中型办公室数量蓝图 II,Medium Office Number II Blueprint,
37400,屹立中型远距克隆舱蓝图 I,Standup M-Set Jump Clone Bays I Blueprint,
37401,屹立中型远距克隆舱蓝图 II,Standup M-Set Jump Clone Bays II Blueprint,
37402,中型远距克隆税率蓝图 I,Medium Jump Clone Tax I Blueprint,
37403,中型远距克隆税率蓝图 II,Medium Jump Clone Tax II Blueprint,
37404,中型行星产能提升蓝图 I,Medium Planetary Production Increase I Blueprint,
37405,中型行星产能提升蓝图 II,Medium Planetary Production Increase II Blueprint,
37406,中型海关办公室税率减免蓝图 I,Medium Customs Office Tax Reduction I Blueprint,
37407,中型海关办公室税率减免蓝图 II,Medium Customs Office Tax Reduction II Blueprint,
37408,中型忠诚点商店减耗蓝图 I,Medium Loyalty Point Store Reduction I Blueprint,
37409,中型忠诚点商店减耗蓝图 II,Medium Loyalty Point Store Reduction II Blueprint,
37425,大型办公室、远距克隆数量和税率蓝图 I,"Large Office, Jump Clone Number and Tax I Blueprint",
37426,大型办公室、远距克隆数量和税率蓝图 II,"Large Office, Jump Clone Number and Tax II Blueprint",
37427,大型行星生产和海关办公室税率减免蓝图 I,"Large Planetary Production, Customs Office Tax Reduction I Blueprint",
37428,大型行星生产和海关办公室税率减免蓝图 II,"Large Planetary Production, Customs Office Tax Reduction II Blueprint",
37429,大型市场和忠诚点商店税率蓝图 I,Large Market and Loyalty Point Store Tax I Blueprint,
37430,大型市场和忠诚点商店税率蓝图 II,Large Market and Loyalty Point Store Tax II Blueprint,
37441,超大型办公室、远距克隆、行星开发、海关办公室和市场改善蓝图 I,"X-Large Office, Jump Clone, Planetary, Customs Office and Market Improvement I Blueprint",
37442,超大型办公室、远距克隆、行星开发、海关办公室和市场改善蓝图 II,"X-Large Office, Jump Clone, Planetary, Customs Office and Market Improvement II Blueprint",
37537,超大型瞭望阵列蓝图,X-Large Observatory Array Blueprint,
37538,暗影诱导干扰塔蓝图,Tenebrex Cyno Jammer Blueprint,
37539,中型宣传中心蓝图,Medium Advertisement Center Blueprint,
37540,大型宣传中心蓝图,Large Advertisement Center Blueprint,
37621,微型跳跃力场发生器蓝图,Micro Jump Field Generator Blueprint,
37837,建筑电磁增强器脚本蓝图,Structure EM Hardener Script Blueprint,
37838,建筑爆炸增强器脚本蓝图,Structure Explosive Hardener Script Blueprint,
37839,建筑动能抗性脚本蓝图,Structure Kinetic Resistance Script Blueprint,
37840,建筑热能抗性脚本蓝图,Structure Thermal Resistance Script Blueprint,
38660,冰矿开采激光器蓝图 I,Ice Mining Laser I Blueprint,
40336,导弹射程干扰脚本蓝图,Missile Range Disruption Script Blueprint,
40337,导弹精准度干扰脚本蓝图,Missile Precision Disruption Script Blueprint,
40338,制导干扰器蓝图 I,Guidance Disruptor I Blueprint,
40672,旗舰级能量中和器蓝图 I,Capital Energy Neutralizer I Blueprint,
40684,旗舰级掠能器蓝图 I,Capital Energy Nosferatu I Blueprint,
40719,旗舰级紧急船体增能器蓝图 I,Capital Emergency Hull Energizer I Blueprint,
40740,重型跃迁扰断器蓝图 I,Heavy Warp Disruptor I Blueprint,
40751,重型跃迁扰频器蓝图 I,Heavy Warp Scrambler I Blueprint,
41068,四联超级脉冲激光器蓝图 I,Quad Mega Pulse Laser I Blueprint,
41085,三中子疾速加农炮蓝图 I,Triple Neutron Blaster Cannon I Blueprint,
41092,四联800mm频射加农炮蓝图 I,Quad 800mm Repeating Cannon I Blueprint,
41221,重型停滞捕捉光束蓝图 I,Heavy Stasis Grappler I Blueprint,
41225,快速鱼雷发射器蓝图 I,Rapid Torpedo Launcher I Blueprint,
41230,ECCM脚本蓝图,ECCM Script Blueprint,
41242,10000MN加力燃烧器蓝图 I,10000MN Afterburner I Blueprint,
41256,50000MN微型跃迁推进器蓝图 I,50000MN Microwarpdrive I Blueprint,
41355,阿米特蓝图 I,Ametat I Blueprint,
41361,白蚁蓝图 I,Termite I Blueprint,
41363,安泰蓝图 I,Antaeus I Blueprint,
41365,长枪蓝图 I,Gungnir I Blueprint,
41367,修道士蓝图 I,Cenobite I Blueprint,
41369,圣甲虫蓝图 I,Scarab I Blueprint,
41371,塞壬蓝图 I,Siren I Blueprint,
41373,德洛米蓝图 I,Dromi I Blueprint,
41376,骑士蓝图 I,Equite I Blueprint,
41379,蚱蜢蓝图 I,Locust I Blueprint,
41382,萨梯蓝图 I,Satyr I Blueprint,
41385,格拉墨蓝图 I,Gram I Blueprint,
41388,感应抑阻脉冲波投射器蓝图,Sensor Dampening Burst Projector Blueprint,
41389,AOE制导超级武器蓝图,Superweapon_AOEGuide Blueprint,
41390,能量中和脉冲波投射器蓝图,Energy Neutralization Burst Projector Blueprint,
41391,目标照明脉冲波投射器蓝图,Target Illumination Burst Projector Blueprint,
41392,武器扰断脉冲波投射器蓝图,Weapon Disruption Burst Projector Blueprint,
41393,停滞缠绕脉冲波投射器蓝图,Stasis Webification Burst Projector Blueprint,
41394,跃迁扰断脉冲波投射器蓝图,Warp Disruption Burst Projector Blueprint,
41395,AOE ECM超级武器蓝图,Superweapon_AOEECM Blueprint,
41412,联网感应器阵列蓝图,Networked Sensor Array Blueprint,
41438,引力传输力场振荡器蓝图,Gravitational Transportation Field Oscillator Blueprint,
41445,'神圣命运'电磁长枪蓝图,‘Holy Destiny’ Electromagnetic Lance Blueprint,
41446,'铁矛'动能长枪蓝图,‘Iron Pike’ Kinetic Lance Blueprint,
41447,'费拉里卡'热能长枪蓝图,‘Phalarica’ Thermal Lance Blueprint,
41448,'吉拉沃'爆炸长枪蓝图,‘Geiravor’ Explosive Lance Blueprint,
41449,'寒风'动能收割者蓝图,‘Cold Wind’ Kinetic Reaper Blueprint,
41450,'断头台'热能收割者蓝图,‘Guillotine’ Thermal Reaper Blueprint,
41451,'耶梦加得'爆炸收割者蓝图,‘Jormungandr’ Explosive Reaper Blueprint,
41452,'神裁'电磁收割者蓝图,‘Divine Harvest’ Electromagnetic Reaper Blueprint,
41532,玻色力场发生器蓝图,Bosonic Field Generator Blueprint,
41582,使徒级蓝图,Apostle Blueprint,
41583,龙鸟级蓝图,Minokawa Blueprint,
41584,尼纳苏级蓝图,Ninazu Blueprint,
41585,利夫级蓝图,Lif Blueprint,
41590,装甲电磁抗性脚本蓝图,Armor EM Resistance Script Blueprint,
41591,装甲热能抗性脚本蓝图,Armor Thermal Resistance Script Blueprint,
41592,装甲动能抗性脚本蓝图,Armor Kinetic Resistance Script Blueprint,
41593,装甲爆炸抗性脚本蓝图,Armor Explosive Resistance Script Blueprint,
41594,护盾电磁抗性脚本蓝图,Shield EM Resistance Script Blueprint,
41595,护盾热能抗性脚本蓝图,Shield Thermal Resistance Script Blueprint,
41596,护盾动能抗性脚本蓝图,Shield Kinetic Resistance Script Blueprint,
41597,护盾爆炸抗性脚本蓝图,Shield Explosive Resistance Script Blueprint,
41598,电容注电器装料 3200蓝图,Cap Booster 3200 Blueprint,
41599,旗舰级护盾扩展装置蓝图 I,Capital Shield Extender I Blueprint,
41607,25000mm钢附甲板蓝图 I,25000mm Steel Plates I Blueprint,
41620,旗舰级辅助装甲维修器蓝图,Capital Ancillary Armor Repairer Blueprint,
41627,旗舰级结构维修器蓝图 I,Capital Hull Repairer I Blueprint,
41638,旗舰级辅助护盾回充增量器蓝图,Capital Ancillary Shield Booster Blueprint,
41639,旗舰级电容器电池蓝图 I,Capital Cap Battery I Blueprint,
41644,旗舰级电容注电器蓝图 I,Capital Capacitor Booster I Blueprint,
41649,小型辅助远程护盾回充增量器蓝图,Small Ancillary Remote Shield Booster Blueprint,
41650,中型辅助远程护盾回充增量器蓝图,Medium Ancillary Remote Shield Booster Blueprint,
41651,大型辅助护盾远程回充增量器蓝图,Large Ancillary Remote Shield Booster Blueprint,
41652,旗舰级辅助远程护盾回充增量器蓝图,Capital Ancillary Remote Shield Booster Blueprint,
41653,小型辅助远程装甲维修器蓝图,Small Ancillary Remote Armor Repairer Blueprint,
41654,中型辅助远程装甲维修器蓝图,Medium Ancillary Remote Armor Repairer Blueprint,
41655,大型辅助远程装甲维修器蓝图,Large Ancillary Remote Armor Repairer Blueprint,
41656,旗舰级辅助远程装甲维修器蓝图,Capital Ancillary Remote Armor Repairer Blueprint,
41657,旗舰级弯曲装甲增强器蓝图 I,Capital Flex Armor Hardener I Blueprint,
41662,旗舰级弯曲护盾增强器蓝图 I,Capital Flex Shield Hardener I Blueprint,
42874,装甲电压强化弹药蓝图,Armor Energizing Charge Blueprint,
42875,装甲强化弹药蓝图,Armor Reinforcement Charge Blueprint,
42876,快速修理弹药蓝图,Rapid Repair Charge Blueprint,
42877,电子增强弹药蓝图,Electronic Hardening Charge Blueprint,
42878,电子优势弹药蓝图,Electronic Superiority Charge Blueprint,
42879,感应器优化弹药蓝图,Sensor Optimization Charge Blueprint,
42880,采矿设备保护弹药蓝图,Mining Equipment Preservation Charge Blueprint,
42881,采矿激光器力场增强弹药蓝图,Mining Laser Field Enhancement Charge Blueprint,
42882,采矿激光优化弹药蓝图,Mining Laser Optimization Charge Blueprint,
42883,主动护盾防御弹药蓝图,Active Shielding Charge Blueprint,
42884,护盾扩展弹药蓝图,Shield Extension Charge Blueprint,
42885,护盾协调弹药蓝图,Shield Harmonizing Charge Blueprint,
42886,机动规避弹药蓝图,Evasive Maneuvers Charge Blueprint,
42887,拦截机动弹药蓝图,Interdiction Maneuvers Charge Blueprint,
42888,快速部署弹药蓝图,Rapid Deployment Charge Blueprint,
42889,脉冲激活式关联全能核心蓝图,Pulse Activated Nexus Invulnerability Core Blueprint,
43544,开采先锋脉冲波蓝图 I,Mining Foreman Burst I Blueprint,
43545,护盾指挥脉冲波蓝图 I,Shield Command Burst I Blueprint,
43546,游击战指挥脉冲波蓝图 I,Skirmish Command Burst I Blueprint,
43547,装甲指挥脉冲波蓝图 I,Armor Command Burst I Blueprint,
43548,信息战指挥脉冲波蓝图 I,Information Command Burst I Blueprint,
43659,艾玛现象发生器蓝图,Amarr Phenomena Generator Blueprint,
43661,加达里现象发生器蓝图,Caldari Phenomena Generator Blueprint,
43663,盖伦特现象发生器蓝图,Gallente Phenomena Generator Blueprint,
43665,米玛塔尔现象发生器蓝图,Minmatar Phenomena Generator Blueprint,
43902,小型指挥处理器蓝图 I,Small Command Processor I Blueprint,
43904,中型指挥处理器蓝图 I,Medium Command Processor I Blueprint,
43906,大型指挥处理器蓝图 I,Large Command Processor I Blueprint,
43908,旗舰级指挥处理器蓝图 I,Capital Command Processor I Blueprint,
43910,海豚级蓝图,Porpoise Blueprint,
44103,反弹道导弹发射器蓝图 I,Defender Launcher I Blueprint,
44106,旭日级蓝图,Sunesis Blueprint,
44208,伪造的护卫舰蓝图,Forged Frigate Blueprints,
44252,海军飞行员蓝图文件,Blueprint Documents for Naval Capsuleers,
45011,聚焦跃迁扰频脚本蓝图,Focused Warp Scrambling Script Blueprint,
45060,复古护卫舰蓝图,Vintage Frigate Blueprints,
45650,AbleBlueprint_PLACEHOLDER,AbleBlueprint_PLACEHOLDER,
45656,超导磁力放大器蓝图,Superconducting Magnetometric Amplifier Blueprint,
45657,超导引力放大器蓝图,Superconducting Gravimetric Amplifier Blueprint,
45658,超导雷达放大器蓝图,Superconducting Radar Amplifier Blueprint,
45659,超导光雷达放大器蓝图,Superconducting Ladar Amplifier Blueprint,
45670,BakerBlueprint_PLACEHOLDER,BakerBlueprint_PLACEHOLDER,
45672,CharlieBlueprint_PLACEHOLDER,CharlieBlueprint_PLACEHOLDER,
45674,DogBlueprint_PLACEHOLDER,DogBlueprint_PLACEHOLDER,
45676,EasyBlueprint_PLACEHOLDER,EasyBlueprint_PLACEHOLDER,
45677,血袭者摩洛克级蓝图装甲缓存,Blood Raider Molok Blueprint Armored Cache,
45678,血袭者基抹级蓝图装甲缓存,Blood Raider Chemosh Blueprint Armored Cache,
45679,血袭者大衮级蓝图装甲缓存,Blood Raider Dagon Blueprint Armored Cache,
45732,测试反应堆蓝图,Test Reaction Blueprint,
46011,testShieldMod_Blueprint_PLACEHOLDER,testShieldMod_Blueprint_PLACEHOLDER,
46013,testArmorMod_Blueprint_PLACEHOLDER,testArmorMod_Blueprint_PLACEHOLDER,
46350,常见卫星矿石采集晶体蓝图 I,Ubiquitous Moon Ore Mining Crystal I Blueprint,
46352,普通卫星矿石采集晶体蓝图 I,Common Moon Ore Mining Crystal I Blueprint,
46357,罕见卫星矿石采集晶体蓝图 I,Uncommon Moon Ore Mining Crystal I Blueprint,
46359,稀有卫星矿石采集晶体蓝图 I,Rare Moon Ore Mining Crystal I Blueprint,
46361,非凡卫星矿石采集晶体蓝图 I,Exceptional Moon Ore Mining Crystal I Blueprint,
46579,血袭者屹立装备蓝图装甲缓存,Blood Raider Standup Module Blueprint Armored Cache,
46580,古斯塔斯屹立装备蓝图装甲缓存,Guristas Standup Module Blueprint Armored Cache,
46601,古斯塔斯赤龟级蓝图装甲缓存,Guristas Loggerhead Blueprint Armored Cache,
46602,古斯塔斯凯门鳄级蓝图装甲缓存,Guristas Caiman Blueprint Armored Cache,
46603,古斯塔斯科莫多级蓝图装甲缓存,Guristas Komodo Blueprint Armored Cache,
47040,神经网络'黑镜'网络入侵920-40蓝图,Neural Lace 'Blackglass' Net Intrusion 920-40 Blueprint,
47716,实践级蓝图,Praxis Blueprint,
47966,达玛维克级蓝图,Damavik Blueprint,
47967,维德马克级蓝图,Vedmak Blueprint,
47968,勒沙克级蓝图,Leshak Blueprint,
47969,轻型熵能分解者蓝图 I,Light Entropic Disintegrator I Blueprint,
47971,重型熵能分解者蓝图 I,Heavy Entropic Disintegrator I Blueprint,
47973,潮上熵能分解者蓝图 I,Supratidal Entropic Disintegrator I Blueprint,
48095,熵辐射槽蓝图 I,Entropic Radiation Sink I Blueprint,
48097,四重子异种等离子弹蓝图 S,Tetryon Exotic Plasma S Blueprint,
48098,重子异种等离子弹蓝图 S,Baryon Exotic Plasma S Blueprint,
48099,介子异种等离子弹蓝图 S,Meson Exotic Plasma S Blueprint,
48102,四重子异种等离子弹蓝图 M,Tetryon Exotic Plasma M Blueprint,
48103,重子异种等离子弹蓝图 M,Baryon Exotic Plasma M Blueprint,
48104,介子异种等离子弹蓝图 M,Meson Exotic Plasma M Blueprint,
48107,四重子异种等离子弹蓝图 L,Tetryon Exotic Plasma L Blueprint,
48108,重子异种等离子弹蓝图 L,Baryon Exotic Plasma L Blueprint,
48109,介子异种等离子弹蓝图 L,Meson Exotic Plasma L Blueprint,
48928,"""颠覆""JVN-UC49蓝图箱",'Subverted' JVN-UC49 Blueprint Crate,
49100,零点质量纠缠装置蓝图,Zero-Point Mass Entangler Blueprint,
49625,昇威纪念碑1M蓝图,Upwell Monument 1M Blueprint,
49626,昇威纪念碑1F蓝图,Upwell Monument 1F Blueprint,
49714,奇奇莫拉级蓝图,Kikimora Blueprint,
49715,德雷卡瓦级蓝图,Drekavac Blueprint,
49716,洛迪瓦级蓝图,Rodiva Blueprint,
49721,建筑导管联结器蓝图,Structure EXERT Conduit Coupler Blueprint,
49775,重型突变适应远程装甲维修器蓝图 I,Heavy Mutadaptive Remote Armor Repairer I Blueprint,
49981,霜线 '杂食' 采集能力提升器蓝图箱,Frostline 'Omnivore' Harvester Upgrade Blueprint Crate,
52695,工业诱导力场发生器蓝图,Industrial Cynosural Field Generator Blueprint,
53029,泽尼塔级蓝图,Zirnitra Blueprint,
53030,潮极熵能分解者蓝图 I,Ultratidal Entropic Disintegrator I Blueprint,
53031,重子异种等离子弹蓝图 XL,Baryon Exotic Plasma XL Blueprint,
53032,旗舰级潮极熵能支架蓝图,Capital Ultratidal Entropic Mounting Blueprint,
