id,basePrice,graphicID,groupID,iconID,marketGroupID,metaGroupID,cn_name,en_name,volume
847,1.2E7,,133,361,295,,超级集束激光器蓝图 I,Mega Beam Laser I Blueprint,0.01
848,1.5E7,,133,361,295,,超光速粒子集束激光器蓝图 I,Tachyon Beam Laser I Blueprint,0.01
879,20000.0,1308,165,1004,313,,碳铅弹蓝图 S,Carbonized Lead S Blueprint,0.01
880,30000.0,1288,165,1288,313,,核芯弹蓝图 S,Nuclear S Blueprint,0.01
881,40000.0,1290,165,1290,313,,质子弹蓝图 S,Proton S Blueprint,0.01
882,50000.0,1285,165,1285,313,,硬钼弹蓝图 S,Depleted Uranium S Blueprint,0.01
883,60000.0,1291,165,1291,313,,钛合金萨博弹蓝图 S,Titanium Sabot S Blueprint,0.01
884,70000.0,1287,165,1287,313,,聚变弹蓝图 S,Fusion S Blueprint,0.01
885,80000.0,1289,165,1289,313,,定相等离子弹蓝图 S,Phased Plasma S Blueprint,0.01
886,100000.0,1286,165,1286,313,,电磁脉冲弹蓝图 S,EMP S Blueprint,0.01
887,80000.0,1292,165,1292,312,,碳铅弹蓝图 M,Carbonized Lead M Blueprint,0.01
888,120000.0,1296,165,1296,312,,核芯弹蓝图 M,Nuclear M Blueprint,0.01
889,165000.0,1298,165,1298,312,,质子弹蓝图 M,Proton M Blueprint,0.01
890,205000.0,1293,165,1293,312,,硬钼弹蓝图 M,Depleted Uranium M Blueprint,0.01
891,235000.0,1299,165,1299,312,,钛合金萨博弹蓝图 M,Titanium Sabot M Blueprint,0.01
892,275000.0,1295,165,1295,312,,聚变弹蓝图 M,Fusion M Blueprint,0.01
893,325000.0,1297,165,1297,312,,定相等离子弹蓝图 M,Phased Plasma M Blueprint,0.01
894,400000.0,1294,165,1294,312,,电磁脉冲弹蓝图 M,EMP M Blueprint,0.01
895,200000.0,1300,165,1300,309,,碳铅弹蓝图 L,Carbonized Lead L Blueprint,0.01
896,300000.0,1304,165,1304,309,,核芯弹蓝图 L,Nuclear L Blueprint,0.01
897,400000.0,1306,165,1306,309,,质子弹蓝图 L,Proton L Blueprint,0.01
898,500000.0,1301,165,1301,309,,硬钼弹蓝图 L,Depleted Uranium L Blueprint,0.01
899,600000.0,1307,165,1307,309,,钛合金萨博弹蓝图 L,Titanium Sabot L Blueprint,0.01
900,700000.0,1303,165,1303,309,,聚变弹蓝图 L,Fusion L Blueprint,0.01
901,800000.0,1305,165,1305,309,,定相等离子弹蓝图 L,Phased Plasma L Blueprint,0.01
902,1000000.0,1302,165,1302,309,,电磁脉冲弹蓝图 L,EMP L Blueprint,0.01
935,9999999.0,53,105,,,,死神号蓝图,Reaper Blueprint,0.01
936,2175000.0,54,105,,272,,刽子手级蓝图,Executioner Blueprint,0.01
937,2575000.0,55,105,,272,,检察官级蓝图,Inquisitor Blueprint,0.01
938,2875000.0,56,105,,272,,巨神兵级蓝图,Tormentor Blueprint,0.01
939,2525000.0,59,105,,277,,纳维达斯级蓝图,Navitas Blueprint,0.01
940,2825000.0,60,105,,277,,特里斯坦级蓝图,Tristan Blueprint,0.01
941,2825000.0,61,105,,277,,因卡萨斯级蓝图,Incursus Blueprint,0.01
943,9999999.0,299,105,,,,帝国号蓝图,Impairor Blueprint,0.01
944,2875000.0,300,105,,272,,惩罚者级蓝图,Punisher Blueprint,0.01
945,2800000.0,305,105,,264,,分裂者级蓝图,Breacher Blueprint,0.01
946,2500000.0,306,105,,264,,爆发级蓝图,Burst Blueprint,0.01
947,9999999.0,307,105,,,,米玛塔尔维和船蓝图,Minmatar Peacekeeper Ship Blueprint,0.01
948,9999999.0,312,105,,,,伊毕斯号蓝图,Ibis Blueprint,0.01
949,2850000.0,313,105,,261,,茶隼级蓝图,Kestrel Blueprint,0.01
950,2850000.0,314,105,,261,,小鹰级蓝图,Merlin Blueprint,0.01
952,2750000.0,316,105,,261,,苍鹭级蓝图,Heron Blueprint,0.01
953,9999999.0,321,105,,,,维拉托尔号蓝图,Velator Blueprint,0.01
954,2725000.0,322,105,,277,,伊米卡斯级蓝图,Imicus Blueprint,0.01
955,2125000.0,323,105,,277,,阿特龙级蓝图,Atron Blueprint,0.01
956,2325000.0,324,105,,277,,毛鲁斯级蓝图,Maulus Blueprint,0.01
960,9999999.0,339,105,,,,吞噬级蓝图,Devourer Blueprint,0.01
961,9999999.0,340,105,,,,女神级蓝图,Fury Blueprint,0.01
962,9999999.0,341,105,,,4,献祭者级蓝图,Immolator Blueprint,0.01
963,9999999.0,342,105,,,,美杜莎级蓝图,Medusa Blueprint,0.01
964,9999999.0,343,105,,,4,回声级蓝图,Echo Blueprint,0.01
965,9999999.0,344,105,,,,山猫级蓝图,Lynx Blueprint,0.01
966,9999999.0,345,105,,,,剑刺级蓝图,Swordspine Blueprint,0.01
967,50000.0,317,111,,416,,加达里穿梭机蓝图,Caldari Shuttle Blueprint,0.01
968,8.35E7,49,106,,275,,巨鸟级蓝图,Moa Blueprint,0.01
969,8.375E7,57,106,,274,,暴君级蓝图,Maller Blueprint,0.01
970,8.075E7,58,106,,274,,奥格诺级蓝图,Augoror Blueprint,0.01
971,8.325E7,62,106,,276,,狂怒者级蓝图,Vexor Blueprint,0.01
972,8.225E7,63,106,,276,,托勒克斯级蓝图,Thorax Blueprint,0.01
973,8.175E7,298,106,,274,,主宰级蓝图,Arbitrator Blueprint,0.01
974,8.3E7,302,106,,273,,断崖级蓝图,Rupture Blueprint,0.01
975,8.1E7,303,106,,273,,挑战级蓝图,Bellicose Blueprint,0.01
976,8.0E7,304,106,,273,,镰刀级蓝图,Scythe Blueprint,0.01
977,8.15E7,311,106,,275,,黑鸟级蓝图,Blackbird Blueprint,0.01
978,8.125E7,319,106,,276,,星空级蓝图,Celestis Blueprint,0.01
979,8.025E7,320,106,,276,,送葬者级蓝图,Exequror Blueprint,0.01
983,3487500.0,51,108,,284,,獾级蓝图,Badger Blueprint,0.01
984,7425000.0,52,108,,284,,狐鼬级蓝图,Tayra Blueprint,0.01
985,3100000.0,65,108,,283,,涅鲁斯级蓝图,Nereus Blueprint,0.01
986,4525000.0,308,108,,282,,囤积者级蓝图,Hoarder Blueprint,0.01
987,9375000.0,309,108,,282,,猛犸级蓝图,Mammoth Blueprint,0.01
988,3225000.0,310,108,,282,,环绕级蓝图,Wreathe Blueprint,0.01
989,3425000.0,325,108,,283,,克琉斯级蓝图,Kryos Blueprint,0.01
990,6000000.0,326,108,,283,,埃比斯级蓝图,Epithal Blueprint,0.01
991,4287500.0,327,108,,283,,米亚莫斯级蓝图,Miasmos Blueprint,0.01
992,1.125E7,328,108,,283,,伊特龙级MKV蓝图,Iteron Mark V Blueprint,0.01
994,1.075E9,50,107,,280,,毒蝎级蓝图,Scorpion Blueprint,0.01
995,1.25E9,64,107,,281,,万王宝座级蓝图,Megathron Blueprint,0.01
996,1.265E9,296,107,,279,,灾难级蓝图,Apocalypse Blueprint,0.01
997,1.565E9,297,107,,279,,末日沙场级蓝图,Armageddon Blueprint,0.01
998,9.75E8,301,107,,278,,台风级蓝图,Typhoon Blueprint,0.01
999,1.66E9,318,107,,281,,多米尼克斯级蓝图,Dominix Blueprint,0.01
1002,7.25E10,2942,110,,886,,俄洛巴斯级蓝图,Erebus Blueprint,0.01
1010,49920.0,,118,1044,1549,,小型护盾扩展装置蓝图 I,Small Shield Extender I Blueprint,0.01
1013,1.0E10,,118,1044,,2,小型护盾扩展装置蓝图 II,Small Shield Extender II Blueprint,0.01
1026,87360.0,,119,83,1551,,护盾回充器蓝图 I,Shield Recharger I Blueprint,0.01
1027,1.0E10,,119,83,,2,护盾回充器蓝图 II,Shield Recharger II Blueprint,0.01
1032,91160.0,,120,84,1552,,小型护盾回充增量器蓝图 I,Small Shield Booster I Blueprint,0.01
1033,1.0E10,,120,84,,2,小型护盾回充增量器蓝图 II,Small Shield Booster II Blueprint,0.01
1067,316360.0,,126,10149,331,,5MN微型跃迁推进器蓝图 I,5MN Microwarpdrive I Blueprint,0.01
1071,1.0E10,,126,96,,2,1MN加力燃烧器蓝图 II,1MN Afterburner II Blueprint,0.01
1072,64500.0,,126,96,1525,,1MN加力燃烧器蓝图 I,1MN Afterburner I Blueprint,0.01
1073,1.0E10,,126,10149,,2,5MN微型跃迁推进器蓝图 II,5MN Microwarpdrive II Blueprint,0.01
1074,15000.0,,127,106,325,,货柜扫描器蓝图 I,Cargo Scanner I Blueprint,0.01
1075,19840.0,,128,107,325,,船体扫描器蓝图 I,Ship Scanner I Blueprint,0.01
1076,20000.0,,129,2732,325,,测量扫描器蓝图 I,Survey Scanner I Blueprint,0.01
1079,394240.0,,132,3433,1939,,跃迁扰频器蓝图 I,Warp Scrambler I Blueprint,0.01
1080,9999999.0,,132,3433,,2,跃迁扰频器蓝图 II,Warp Scrambler II Blueprint,0.01
1095,1.0E10,,139,1046,,2,回转稳定器蓝图 II,Gyrostabilizer II Blueprint,0.01
1096,243200.0,,139,1046,343,,回转稳定器蓝图 I,Gyrostabilizer I Blueprint,0.01
1099,200000.0,,142,80,1536,,小型装甲维修器蓝图 I,Small Armor Repairer I Blueprint,0.01
1100,499980.0,,143,21378,1537,,小型结构维修器蓝图 I,Small Hull Repairer I Blueprint,0.01
1102,224880.0,,145,1284,1570,,停滞缠绕光束蓝图 I,Stasis Webifier I Blueprint,0.01
1103,9999999.0,,145,1284,,2,停滞缠绕光束蓝图 II,Stasis Webifier II Blueprint,0.01
1105,125000.0,,147,1035,1562,,小型远程电容传输装置蓝图 I,Small Remote Capacitor Transmitter I Blueprint,0.01
1106,395040,,148,1029,1564,,小型掠能器蓝图 I,Small Energy Nosferatu I Blueprint,0.01
1109,199680.0,,151,1283,1565,,小型能量中和器蓝图 I,Small Energy Neutralizer I Blueprint,0.01
1112,20000.0,,154,349,291,,75mm加特林磁轨炮蓝图 I,75mm Gatling Rail I Blueprint,0.01
1113,60000.0,,154,376,291,,轻型电子疾速炮蓝图 I,Light Electron Blaster I Blueprint,0.01
1114,90000.0,,154,376,291,,轻型离子疾速炮蓝图 I,Light Ion Blaster I Blueprint,0.01
1115,120000.0,,154,376,291,,轻型中子疾速炮蓝图 I,Light Neutron Blaster I Blueprint,0.01
1116,150000.0,,154,349,291,,150mm磁轨炮蓝图 I,150mm Railgun I Blueprint,0.01
1117,600000.0,,154,371,290,,重型电子疾速炮蓝图 I,Heavy Electron Blaster I Blueprint,0.01
1118,200000.0,,154,370,290,,双联150mm磁轨炮蓝图 I,Dual 150mm Railgun I Blueprint,0.01
1119,1200000.0,,154,371,290,,重型中子疾速炮蓝图 I,Heavy Neutron Blaster I Blueprint,0.01
1120,900000.0,,154,371,290,,重型离子疾速炮蓝图 I,Heavy Ion Blaster I Blueprint,0.01
1121,1500000.0,,154,370,290,,250mm磁轨炮蓝图 I,250mm Railgun I Blueprint,0.01
1122,6000000.0,,154,365,289,,电子疾速加农炮蓝图 I,Electron Blaster Cannon I Blueprint,0.01
1123,2000000.0,,154,366,289,,双联250mm磁轨炮蓝图 I,Dual 250mm Railgun I Blueprint,0.01
1124,1.2E7,,154,365,289,,中子疾速加农炮蓝图 I,Neutron Blaster Cannon I Blueprint,0.01
1125,1.5E7,,154,366,289,,425mm磁轨炮蓝图 I,425mm Railgun I Blueprint,0.01
1126,9000000.0,,154,365,289,,离子疾速加农炮蓝图 I,Ion Blaster Cannon I Blueprint,0.01
1128,281240.0,,156,1031,1563,,中型电容注电器蓝图 I,Medium Capacitor Booster I Blueprint,0.01
1129,750000.0,,157,81,1548,,自适应全能力场蓝图 I,Adaptive Invulnerability Field I Blueprint,0.01
1130,20000.0,1311,167,1311,307,,铁质轨道弹蓝图 S,Iron Charge S Blueprint,0.01
1131,30000.0,1315,167,1315,307,,钨质轨道弹蓝图 S,Tungsten Charge S Blueprint,0.01
1132,40000.0,1310,167,1310,307,,铱质轨道弹蓝图 S,Iridium Charge S Blueprint,0.01
1133,50000.0,1312,167,1312,307,,铅质轨道弹蓝图 S,Lead Charge S Blueprint,0.01
1134,60000.0,1314,167,1314,307,,钍质轨道弹蓝图 S,Thorium Charge S Blueprint,0.01
1135,70000.0,1316,167,1316,307,,钼质轨道弹蓝图 S,Uranium Charge S Blueprint,0.01
1136,80000.0,1313,167,1313,307,,锰质轨道弹蓝图 S,Plutonium Charge S Blueprint,0.01
1137,100000.0,1047,167,1047,307,,反物质轨道弹蓝图 S,Antimatter Charge S Blueprint,0.01
1138,80000.0,1319,167,1319,308,,铁质轨道弹蓝图 M,Iron Charge M Blueprint,0.01
1139,110000.0,1323,167,1323,308,,钨质轨道弹蓝图 M,Tungsten Charge M Blueprint,0.01
1140,150000.0,1318,167,1318,308,,铱质轨道弹蓝图 M,Iridium Charge M Blueprint,0.01
1141,175000.0,1320,167,1320,308,,铅质轨道弹蓝图 M,Lead Charge M Blueprint,0.01
1142,225000.0,1322,167,1322,308,,钍质轨道弹蓝图 M,Thorium Charge M Blueprint,0.01
1143,275000.0,1324,167,1324,308,,钼质轨道弹蓝图 M,Uranium Charge M Blueprint,0.01
1144,325000.0,1321,167,1321,308,,锰质轨道弹蓝图 M,Plutonium Charge M Blueprint,0.01
1145,400000.0,1317,167,1317,308,,反物质轨道弹蓝图 M,Antimatter Charge M Blueprint,0.01
1146,200000.0,1327,167,1327,306,,铁质轨道弹蓝图 L,Iron Charge L Blueprint,0.01
1147,300000.0,1331,167,1331,306,,钨质轨道弹蓝图 L,Tungsten Charge L Blueprint,0.01
1148,400000.0,1326,167,1326,306,,铱质轨道弹蓝图 L,Iridium Charge L Blueprint,0.01
1149,500000.0,1328,167,1328,306,,铅质轨道弹蓝图 L,Lead Charge L Blueprint,0.01
1150,600000.0,1330,167,1330,306,,钍质轨道弹蓝图 L,Thorium Charge L Blueprint,0.01
1151,700000.0,1332,167,1332,306,,钼质轨道弹蓝图 L,Uranium Charge L Blueprint,0.01
1152,800000.0,1329,167,1329,306,,锰质轨道弹蓝图 L,Plutonium Charge L Blueprint,0.01
1153,1000000.0,1325,167,1325,306,,反物质轨道弹蓝图 L,Antimatter Charge L Blueprint,0.01
1154,30000.0,1145,168,1145,302,,射频晶体蓝图 S,Radio S Blueprint,0.01
1155,20000.0,1143,168,1143,302,,微波晶体蓝图 S,Microwave S Blueprint,0.01
1156,10000.0,1144,168,1144,302,,红外晶体蓝图 S,Infrared S Blueprint,0.01
1157,12500.0,1142,168,1142,302,,标准晶体蓝图 S,Standard S Blueprint,0.01
1158,15000.0,1141,168,1141,302,,紫外晶体蓝图 S,Ultraviolet S Blueprint,0.01
1159,25000.0,1140,168,1140,302,,X射线晶体蓝图 S,Xray S Blueprint,0.01
1160,35000.0,1139,168,1139,302,,伽玛晶体蓝图 S,Gamma S Blueprint,0.01
1161,40000.0,1131,168,1131,302,,多频晶体蓝图 S,Multifrequency S Blueprint,0.01
1162,300000.0,1145,168,1145,303,,射频晶体蓝图 M,Radio M Blueprint,0.01
1163,200000.0,1143,168,1143,303,,微波晶体蓝图 M,Microwave M Blueprint,0.01
1164,100000.0,1144,168,1144,303,,红外晶体蓝图 M,Infrared M Blueprint,0.01
1165,125000.0,1142,168,1142,303,,标准晶体蓝图 M,Standard M Blueprint,0.01
1166,150000.0,1141,168,1141,303,,紫外晶体蓝图 M,Ultraviolet M Blueprint,0.01
1167,250000.0,1140,168,1140,303,,X射线晶体蓝图 M,Xray M Blueprint,0.01
1168,350000.0,1139,168,1139,303,,伽玛晶体蓝图 M,Gamma M Blueprint,0.01
1169,400000.0,1131,168,1131,303,,多频晶体蓝图 M,Multifrequency M Blueprint,0.01
1170,3000000.0,1145,168,1145,305,,射频晶体蓝图 L,Radio L Blueprint,0.01
1171,2000000.0,1143,168,1143,305,,微波晶体蓝图 L,Microwave L Blueprint,0.01
1172,1000000.0,1144,168,1144,305,,红外晶体蓝图 L,Infrared L Blueprint,0.01
1173,1250000.0,1142,168,1142,305,,标准晶体蓝图 L,Standard L Blueprint,0.01
1174,1500000.0,1141,168,1141,305,,紫外晶体蓝图 L,Ultraviolet L Blueprint,0.01
1175,2500000.0,1140,168,1140,305,,X射线晶体蓝图 L,Xray L Blueprint,0.01
1176,3500000.0,1139,168,1139,305,,伽玛晶体蓝图 L,Gamma L Blueprint,0.01
1177,4000000.0,1131,168,1131,305,,多频晶体蓝图 L,Multifrequency L Blueprint,0.01
1178,100000.0,,169,1033,339,,高速电容注电器装料—25蓝图,Cap Booster 25 Blueprint,0.01
1179,250000.0,,169,1033,339,,高速电容注电器装料—50蓝图,Cap Booster 50 Blueprint,0.01
1182,,,96,104,670,,自动锁定系统 I,Auto Targeting System I,5.0
1183,,,62,80,1049,2,小型装甲维修器 II,Small Armor Repairer II,5.0
1184,1.0E10,,142,80,,2,小型装甲维修器蓝图 II,Small Armor Repairer II Blueprint,0.01
1185,,,61,89,703,,小型电容器电池 I,Small Cap Battery I,5
1186,100000,,141,89,1558,,小型电容器电池蓝图 I,Small Cap Battery I Blueprint,0.01
1190,140108.0,,67,1035,695,2,小型远程电容传输装置 II,Small Remote Capacitor Transmitter II,5.0
1191,1.0E10,,147,1035,,2,小型远程电容传输装置蓝图 II,Small Remote Capacitor Transmitter II Blueprint,0.01
1192,,,764,98,1087,3,基础型超载注喷系统,'Basic' Overdrive Injector System,5.0
1193,,,98,20956,1668,,基础型电磁附甲,Basic EM Plating,5.0
1194,,1006,99,,,,艾玛岗哨炮塔,Amarr Sentry Gun,1000.0
1195,,,43,90,665,1,电容回充器 I,Cap Recharger I,5.0
1196,237500.0,,123,90,1555,1,电容回充器蓝图 I,Cap Recharger I Blueprint,0.01
1197,,,98,20956,1668,,电磁附甲 I,EM Plating I,5.0
1198,,,98,20956,1668,2,电磁附甲 II,EM Plating II,5.0
1201,50000.0,1079,100,,839,,胡蜂 I,Wasp I,25.0
1202,,1009,101,,158,,民用采矿无人机,Civilian Mining Drone,5.0
1204,49740.0,,163,20956,1544,,电磁附甲蓝图 I,EM Plating I Blueprint,0.01
1205,1.0E10,,163,20956,,2,电磁附甲蓝图 II,EM Plating II Blueprint,0.01
1208,29440.0,,162,104,1579,,自动锁定系统蓝图 I,Auto Targeting System I Blueprint,0.01
1210,416640,,160,109,1568,,脉冲干扰器蓝图 I,Burst Jammer I Blueprint,0.01
1212,250000.0,,161,104,1582,,被动锁定器蓝图 I,Passive Targeter I Blueprint,0.01
1214,5000000.0,1079,176,,359,,胡蜂蓝图 I,Wasp I Blueprint,0.01
1216,180000.0,,166,1336,315,,雷神自动锁定轻型导弹蓝图 I,Mjolnir Auto-Targeting Light Missile I Blueprint,0.01
1217,136400.0,,174,1007,,,巨蟒悬浮雷蓝图,Python Mine Blueprint,0.01
1218,1498600.0,1009,177,,358,,民用采矿无人机蓝图,Civilian Mining Drone Blueprint,0.01
1220,45000.0,,166,1350,318,,鞭挞火箭蓝图,Scourge Rocket Blueprint,0.01
1221,9000000.0,,166,1346,390,,鞭挞鱼雷蓝图,Scourge Torpedo Blueprint,0.01
1223,2092368.0,,451,1273,514,,双多特石,Bistot,16.0
1224,11632.0,,459,231,515,,干焦岩,Pyroxeres,0.3
1225,1527958.0,,452,1272,521,,克洛基石,Crokite,16.0
1226,168158.0,,456,1279,529,,杰斯贝矿,Jaspet,2.0
1227,40894.0,,469,1271,526,,奥贝尔石,Omber,0.6
1228,4994.0,,460,1356,519,,灼烧岩,Scordite,0.15
1229,399926.0,,467,1377,525,,片麻岩,Gneiss,5.0
1230,2000.0,,462,232,518,,凡晶石,Veldspar,0.1
1231,301992.0,,455,1282,528,,希莫非特,Hemorphite,3.0
1232,768500.0,,453,1275,522,,黑赭石,Dark Ochre,8.0
1233,,1010,237,,,,北极星神秘护卫舰,Polaris Enigma Frigate,20400.0
1236,,,764,98,1087,2,超载喷注系统 II,Overdrive Injector System II,5.0
1237,1.0E10,,158,98,,2,超载喷注系统蓝图 II,Overdrive Injector System II Blueprint,0.01
1240,,,78,76,1195,3,基础型强化舱隔壁,'Basic' Reinforced Bulkheads,5.0
1242,,,763,1042,1196,3,基础型纳米纤维内部构架,'Basic' Nanofiber Internal Structure,5.0
1244,,,764,98,1087,,超载喷注系统 I,Overdrive Injector System I,5.0
1245,249980.0,,158,98,332,,超载喷注系统蓝图 I,Overdrive Injector System I Blueprint,0.01
1246,,,768,90,666,,电容通量线圈 I,Capacitor Flux Coil I,5.0
1247,41600.0,,137,90,1556,,电容通量线圈蓝图 I,Capacitor Flux Coil I Blueprint,0.01
1248,,,768,90,666,2,电容通量线圈 II,Capacitor Flux Coil II,5.0
1249,9999999.0,,137,90,,2,电容通量线圈蓝图 II,Capacitor Flux Coil II Blueprint,0.01
1254,,,770,83,687,,护盾通量线圈 I,Shield Flux Coil I,5.0
1255,41600.0,,137,83,1547,,护盾通量线圈蓝图 I,Shield Flux Coil I Blueprint,0.01
1256,,,770,83,687,2,护盾通量线圈 II,Shield Flux Coil II,5.0
1257,9999999.0,,137,83,,2,护盾通量线圈蓝图 II,Shield Flux Coil II Blueprint,0.01
1262,,,98,20955,1667,,基础型爆炸附甲,Basic Explosive Plating,5.0
1264,,,98,20955,1667,,爆炸附甲 I,Explosive Plating I,5.0
1265,49740.0,,163,20955,1544,,爆炸附甲蓝图 I,Explosive Plating I Blueprint,0.01
1266,,,98,20955,1667,2,爆炸附甲 II,Explosive Plating II,5.0
1267,1.0E10,,163,20955,,2,爆炸附甲蓝图 II,Explosive Plating II Blueprint,0.01
1272,,,98,1030,1669,,基础型覆层附甲,Basic Layered Plating,5.0
1274,,,98,1030,1669,,覆层附甲 I,Layered Plating I,5.0
1275,49740.0,,163,1030,1544,,覆层附甲蓝图 I,Layered Plating I Blueprint,0.01
1276,,,98,1030,1669,2,覆层附甲 II,Layered Plating II,5.0
1277,1.0E10,,163,1030,,2,覆层附甲蓝图 II,Layered Plating II Blueprint,0.01
1282,,,98,20957,1666,,基础型动能附甲,Basic Kinetic Plating,5.0
1284,,,98,20957,1666,,动能附甲 I,Kinetic Plating I,5.0
1285,49740.0,,163,20957,1544,,动能附甲蓝图 I,Kinetic Plating I Blueprint,0.01
1286,,,98,20957,1666,2,动能附甲 II,Kinetic Plating II,5.0
1287,1.0E10,,163,20957,,2,动能附甲蓝图 II,Kinetic Plating II Blueprint,0.01
1292,,,98,20958,1665,,基础型热能附甲,Basic Thermal Plating,5.0
1294,,,98,20958,1665,,热能附甲 I,Thermal Plating I,5.0
1295,49740.0,,163,20958,1544,,热能附甲蓝图 I,Thermal Plating I Blueprint,0.01
1296,,,98,20958,1665,2,热能附甲 II,Thermal Plating II,5.0
1297,1.0E10,,163,20958,,2,热能附甲蓝图 II,Thermal Plating II Blueprint,0.01
1302,,,98,1030,1670,,基础型适应性纳米附甲,Basic Adaptive Nano Plating,5
1304,,,98,1030,1670,,适应性纳米附甲 I,Adaptive Nano Plating I,5
1305,74680.0,,163,1030,1544,,适应性纳米附甲蓝图 I,Adaptive Nano Plating I Blueprint,0.01
1306,,,98,1030,1670,2,适应性纳米附甲 II,Adaptive Nano Plating II,5
1307,1.0E10,,163,1030,,2,适应性纳米附甲蓝图 II,Adaptive Nano Plating II Blueprint,0.01
1315,,,765,92,1197,3,基础型扩充货柜舱,'Basic' Expanded Cargohold,5
1317,,,765,92,1197,,扩充货柜舱 I,Expanded Cargohold I,5
1318,16640.0,,158,92,335,,扩充货柜舱蓝图 I,Expanded Cargohold I Blueprint,0.01
1319,,,765,92,1197,2,扩充货柜舱 II,Expanded Cargohold II,5
1320,1.0E10,,158,92,,2,扩充货柜舱蓝图 II,Expanded Cargohold II Blueprint,0.01
1333,,,78,76,1195,,强化舱隔壁 I,Reinforced Bulkheads I,25.0
1334,125000.0,,158,76,335,,强化舱隔壁蓝图 I,Reinforced Bulkheads I Blueprint,0.01
1335,,,78,76,1195,2,强化舱隔壁 II,Reinforced Bulkheads II,5.0
1336,9999999.0,,158,76,,2,强化舱隔壁蓝图 II,Reinforced Bulkheads II Blueprint,0.01
1351,,,769,70,659,3,基础型反应堆控制元件,Basic Reactor Control Unit,5.0
1353,,,769,70,659,,反应堆控制元件 I,Reactor Control Unit I,5.0
1354,99200.0,,137,70,1561,,反应堆控制元件蓝图 I,Reactor Control Unit I Blueprint,0.01
1355,,,769,70,659,2,反应堆控制元件 II,Reactor Control Unit II,5.0
1356,1.0E10,,137,70,,2,反应堆控制元件蓝图 II,Reactor Control Unit II Blueprint,0.01
1373,,,1,,,,艾玛,CharacterAmarr,1.0
1374,,,1,,,,尼库恩纳,CharacterNiKunni,1.0
1375,,,1,,,,赛维勒,CharacterCivire,1.0
1376,,,1,,,,蒂泰斯,CharacterDeteis,1.0
1377,,,1,,,,盖伦特,CharacterGallente,1.0
1378,,,1,,,,印塔基,CharacterIntaki,1.0
1379,,,1,,,,赛毕斯托,CharacterSebiestor,1.0
1380,,,1,,,,布鲁特,CharacterBrutor,1.0
1381,,,1,,,,斯塔蒂克,CharacterStatic,1.0
